player_name,season,week,score
Marvin Spielmann,1700,15,0
Marvin Spielmann,1700,16,0
Marvin Spielmann,1700,17,0
Marvin Spielmann,1700,18,0
Marvin Spielmann,1900,1,0
Marvin Spielmann,1900,2,0
Marvin Spielmann,1900,3,0
Marvin Spielmann,1900,4,0
Marvin Spielmann,1900,5,0
Marvin Spielmann,1900,6,0
Marvin Spielmann,1900,7,0
Marvin Spielmann,1900,8,0
Marvin Spielmann,1900,9,0
Marvin Spielmann,1900,10,0
Marvin Spielmann,1900,11,0
Marvin Spielmann,1900,12,0
Marvin Spielmann,1900,13,0
Marvin Spielmann,1900,14,0
Marvin Spielmann,1900,15,0
Marvin Spielmann,1900,16,0
Marvin Spielmann,1900,17,0
Marvin Spielmann,1900,18,0
Marvin Spielmann,2000,1,0
Marvin Spielmann,2000,2,0
Marvin Spielmann,2000,3,0
Marvin Spielmann,2000,4,0
Marvin Spielmann,2000,5,0
Marvin Spielmann,2000,6,0
Marvin Spielmann,2000,7,0
Marvin Spielmann,2000,8,0
Marvin Spielmann,2000,9,0
Marvin Spielmann,2000,10,0
Marvin Spielmann,2000,11,0
Marvin Spielmann,2000,12,0
Marvin Spielmann,2000,13,0
Marvin Spielmann,2000,14,0
Marvin Spielmann,2000,15,0
Marvin Spielmann,2000,16,0
Marvin Spielmann,2000,17,0
Marvin Spielmann,2000,18,0
Marvin Spielmann,2100,1,0
Marvin Spielmann,2100,2,0
Marvin Spielmann,2100,3,0
Marvin Spielmann,2100,4,0
Marvin Spielmann,2100,5,0
Marvin Spielmann,2100,6,0
Marvin Spielmann,2100,7,0
Marvin Spielmann,2100,8,0
Marvin Spielmann,2100,9,0
Marvin Spielmann,2100,10,0
Marvin Spielmann,2100,11,0
Marvin Spielmann,2100,12,0
Marvin Spielmann,2100,13,0
Marvin Spielmann,2100,14,0
Vincent Sierro,100,1,0
Vincent Sierro,100,2,0
Vincent Sierro,100,3,0
Vincent Sierro,100,4,0
Vincent Sierro,100,5,0
Vincent Sierro,100,6,0
Vincent Sierro,100,7,0
Vincent Sierro,100,8,0
Vincent Sierro,100,9,0
Vincent Sierro,100,10,0
Vincent Sierro,100,11,0
Vincent Sierro,100,12,0
Vincent Sierro,100,13,0
Vincent Sierro,100,14,0
Vincent Sierro,100,15,0
Vincent Sierro,100,16,0
Vincent Sierro,100,17,0
Vincent Sierro,100,18,0
Vincent Sierro,200,1,0
Vincent Sierro,200,2,0
Vincent Sierro,200,3,0
Vincent Sierro,200,4,0
Vincent Sierro,200,5,0
Vincent Sierro,200,6,0
Vincent Sierro,200,7,0
Vincent Sierro,200,8,0
Vincent Sierro,200,9,0
Vincent Sierro,200,10,0
Vincent Sierro,200,11,0
Vincent Sierro,200,12,0
Vincent Sierro,200,13,0
Vincent Sierro,200,14,0
Vincent Sierro,200,15,0
Vincent Sierro,200,16,0
Vincent Sierro,200,17,0
Vincent Sierro,200,18,0
Vincent Sierro,400,1,0
Vincent Sierro,400,2,0
Vincent Sierro,400,3,0
Vincent Sierro,400,4,0
Vincent Sierro,400,5,0
Vincent Sierro,400,6,0
Vincent Sierro,400,7,0
Vincent Sierro,400,8,0
Vincent Sierro,400,9,0
Vincent Sierro,400,10,0
Vincent Sierro,400,11,0
Vincent Sierro,400,12,0
Vincent Sierro,400,13,0
Vincent Sierro,400,14,0
Vincent Sierro,400,15,0
Vincent Sierro,400,16,0
Vincent Sierro,400,17,0
Vincent Sierro,400,18,0
Vincent Sierro,500,0,0
Vincent Sierro,500,1,0
Vincent Sierro,500,2,0
Vincent Sierro,500,3,0
Vincent Sierro,500,4,0
Vincent Sierro,500,5,0
Vincent Sierro,500,6,0
Vincent Sierro,500,7,0
Vincent Sierro,500,8,0
Vincent Sierro,500,9,0
Vincent Sierro,500,10,0
Vincent Sierro,500,11,0
Vincent Sierro,500,12,0
Vincent Sierro,500,13,0
Vincent Sierro,500,14,0
Vincent Sierro,500,15,0
Vincent Sierro,500,16,0
Vincent Sierro,500,17,0
Vincent Sierro,600,0,0
Vincent Sierro,600,1,0
Vincent Sierro,600,2,0
Vincent Sierro,600,3,0
Vincent Sierro,600,4,0
Vincent Sierro,600,5,0
Vincent Sierro,600,6,0
Vincent Sierro,600,7,0
Vincent Sierro,600,8,0
Vincent Sierro,600,9,0
Vincent Sierro,600,10,0
Vincent Sierro,600,11,0
Vincent Sierro,600,12,0
Vincent Sierro,600,13,0
Vincent Sierro,600,14,0
Vincent Sierro,600,15,0
Vincent Sierro,600,16,0
Vincent Sierro,600,17,0
Vincent Sierro,700,0,0
Vincent Sierro,700,1,0
Vincent Sierro,700,2,0
Vincent Sierro,700,3,0
Vincent Sierro,700,4,0
Vincent Sierro,700,5,0
Vincent Sierro,700,6,0
Vincent Sierro,700,7,0
Vincent Sierro,700,8,0
Vincent Sierro,700,9,0
Vincent Sierro,700,10,0
Vincent Sierro,700,11,0
Vincent Sierro,700,12,0
Vincent Sierro,700,13,0
Vincent Sierro,700,14,0
Vincent Sierro,700,15,0
Vincent Sierro,700,16,0
Vincent Sierro,700,17,0
Vincent Sierro,900,1,0
Vincent Sierro,900,2,0
Vincent Sierro,900,3,0
Vincent Sierro,900,4,0
Vincent Sierro,900,5,0
Vincent Sierro,900,6,0
Vincent Sierro,900,7,0
Vincent Sierro,900,8,0
Vincent Sierro,900,9,0
Vincent Sierro,900,10,0
Vincent Sierro,900,11,0
Vincent Sierro,900,12,0
Vincent Sierro,900,13,0
Vincent Sierro,900,14,0
Vincent Sierro,900,15,0
Vincent Sierro,900,16,0
Vincent Sierro,900,17,0
Vincent Sierro,900,18,0
Vincent Sierro,1000,0,0
Vincent Sierro,1000,1,0
Vincent Sierro,1000,2,0
Vincent Sierro,1000,3,0
Vincent Sierro,1000,4,0
Vincent Sierro,1000,5,0
Vincent Sierro,1000,6,0
Vincent Sierro,1000,7,0
Vincent Sierro,1000,8,0
Vincent Sierro,1000,9,0
Vincent Sierro,1000,10,0
Vincent Sierro,1000,11,0
Vincent Sierro,1000,12,0
Vincent Sierro,1000,13,0
Vincent Sierro,1000,14,0
Vincent Sierro,1000,15,0
Vincent Sierro,1000,16,0
Vincent Sierro,1000,17,0
Vincent Sierro,1100,0,0
Vincent Sierro,1100,1,0
Vincent Sierro,1100,2,0
Vincent Sierro,1100,3,0
Vincent Sierro,1100,4,0
Vincent Sierro,1100,5,0
Vincent Sierro,1100,6,0
Vincent Sierro,1100,7,0
Vincent Sierro,1100,8,0
Vincent Sierro,1100,9,0
Vincent Sierro,1100,10,0
Vincent Sierro,1100,11,0
Vincent Sierro,1100,12,0
Vincent Sierro,1100,13,0
Vincent Sierro,1100,14,0
Vincent Sierro,1100,15,0
Vincent Sierro,1100,16,0
Vincent Sierro,1100,17,1
Vincent Sierro,1200,0,4
Vincent Sierro,1200,1,0
Vincent Sierro,1200,2,3
Vincent Sierro,1200,3,1
Vincent Sierro,1200,4,5
Vincent Sierro,1200,5,1
Vincent Sierro,1200,6,6
Vincent Sierro,1200,7,0
Vincent Sierro,1200,8,8
Vincent Sierro,1200,9,9
Vincent Sierro,1200,10,9
Vincent Sierro,1200,11,1
Vincent Sierro,1200,12,3
Vincent Sierro,1200,13,7
Vincent Sierro,1200,14,2
Vincent Sierro,1200,15,0
Vincent Sierro,1200,16,3
Vincent Sierro,1200,17,0
Vincent Sierro,1400,0,5
Vincent Sierro,1400,1,3
Vincent Sierro,1400,2,1
Vincent Sierro,1400,3,3
Vincent Sierro,1400,4,9
Vincent Sierro,1400,5,7
Vincent Sierro,1400,6,2
Vincent Sierro,1400,7,2
Vincent Sierro,1400,8,2
Vincent Sierro,1400,9,2
Vincent Sierro,1400,10,0
Vincent Sierro,1400,11,4
Vincent Sierro,1400,12,5
Vincent Sierro,1400,13,2
Vincent Sierro,1400,14,2
Vincent Sierro,1400,15,2
Vincent Sierro,1400,16,8
Vincent Sierro,1400,17,1
Vincent Sierro,1500,0,0
Vincent Sierro,1500,1,0
Vincent Sierro,1500,2,0
Vincent Sierro,1500,3,0
Vincent Sierro,1500,4,0
Vincent Sierro,1500,5,0
Vincent Sierro,1500,6,0
Vincent Sierro,1500,7,0
Vincent Sierro,1500,8,0
Vincent Sierro,1500,9,0
Vincent Sierro,1500,10,0
Vincent Sierro,1500,11,0
Vincent Sierro,1500,12,0
Vincent Sierro,1500,13,0
Vincent Sierro,1500,14,0
Vincent Sierro,1500,15,0
Vincent Sierro,1500,16,0
Vincent Sierro,1500,17,0
Vincent Sierro,1600,0,0
Vincent Sierro,1600,1,0
Vincent Sierro,1600,2,0
Vincent Sierro,1600,3,0
Vincent Sierro,1600,4,0
Vincent Sierro,1600,5,0
Vincent Sierro,1600,6,0
Vincent Sierro,1600,7,0
Vincent Sierro,1600,8,0
Vincent Sierro,1600,9,0
Vincent Sierro,1600,10,0
Vincent Sierro,1600,11,0
Vincent Sierro,1600,12,0
Vincent Sierro,1600,13,0
Vincent Sierro,1600,14,0
Vincent Sierro,1600,15,0
Vincent Sierro,1600,16,0
Vincent Sierro,1600,17,0
Vincent Sierro,1700,0,0
Vincent Sierro,1700,1,0
Vincent Sierro,1700,2,0
Vincent Sierro,1700,3,0
Vincent Sierro,1700,4,0
Vincent Sierro,1700,5,0
Vincent Sierro,1700,6,0
Vincent Sierro,1700,7,0
Vincent Sierro,1700,8,0
Vincent Sierro,1700,9,0
Vincent Sierro,1700,10,0
Vincent Sierro,1700,11,0
Vincent Sierro,1700,12,0
Vincent Sierro,1700,13,0
Vincent Sierro,1700,14,0
Vincent Sierro,1700,15,0
Vincent Sierro,1700,16,0
Vincent Sierro,1700,17,0
Vincent Sierro,1900,0,1
Vincent Sierro,1900,1,13
Vincent Sierro,1900,2,1
Vincent Sierro,1900,3,2
Vincent Sierro,1900,4,8
Vincent Sierro,1900,5,4
Vincent Sierro,1900,6,9
Vincent Sierro,1900,7,1
Vincent Sierro,1900,8,6
Vincent Sierro,1900,9,2
Vincent Sierro,1900,10,1
Vincent Sierro,1900,11,11
Vincent Sierro,1900,12,6
Vincent Sierro,1900,13,1
Vincent Sierro,1900,14,2
Vincent Sierro,1900,15,5
Vincent Sierro,1900,16,1
Vincent Sierro,1900,17,8
Vincent Sierro,2000,0,3
Vincent Sierro,2000,1,9
Vincent Sierro,2000,2,0
Vincent Sierro,2000,3,4
Vincent Sierro,2000,4,4
Vincent Sierro,2000,5,1
Vincent Sierro,2000,6,2
Vincent Sierro,2000,7,1
Vincent Sierro,2000,8,4
Vincent Sierro,2000,9,2
Vincent Sierro,2000,10,2
Vincent Sierro,2000,11,1
Vincent Sierro,2000,12,1
Vincent Sierro,2000,13,8
Vincent Sierro,2000,14,7
Vincent Sierro,2000,15,2
Vincent Sierro,2000,16,3
Vincent Sierro,2000,17,0
Vincent Sierro,2100,0,0
Vincent Sierro,2100,1,0
Vincent Sierro,2100,2,0
Vincent Sierro,2100,3,0
Vincent Sierro,2100,4,0
Vincent Sierro,2100,5,0
Vincent Sierro,2100,6,3
Vincent Sierro,2100,7,3
Vincent Sierro,2100,8,5
Vincent Sierro,2100,9,2
Vincent Sierro,2100,10,4
Vincent Sierro,2100,11,4
Vincent Sierro,2100,12,0
Vincent Sierro,2100,13,3
Miralem Sulejmani,100,0,0
Miralem Sulejmani,100,1,0
Miralem Sulejmani,100,2,0
Miralem Sulejmani,100,3,0
Miralem Sulejmani,100,4,0
Miralem Sulejmani,100,5,0
Miralem Sulejmani,100,6,0
Miralem Sulejmani,100,7,0
Miralem Sulejmani,100,8,0
Miralem Sulejmani,100,9,0
Miralem Sulejmani,100,10,0
Miralem Sulejmani,100,11,0
Miralem Sulejmani,100,12,0
Miralem Sulejmani,100,13,0
Miralem Sulejmani,100,14,0
Miralem Sulejmani,100,15,0
Miralem Sulejmani,100,16,0
Miralem Sulejmani,100,17,0
Miralem Sulejmani,200,0,0
Miralem Sulejmani,200,1,0
Miralem Sulejmani,200,2,0
Miralem Sulejmani,200,3,0
Miralem Sulejmani,200,4,0
Miralem Sulejmani,200,5,0
Miralem Sulejmani,200,6,0
Miralem Sulejmani,200,7,0
Miralem Sulejmani,200,8,0
Miralem Sulejmani,200,9,0
Miralem Sulejmani,200,10,0
Miralem Sulejmani,200,11,0
Miralem Sulejmani,200,12,0
Miralem Sulejmani,200,13,0
Miralem Sulejmani,200,14,0
Miralem Sulejmani,200,15,0
Miralem Sulejmani,200,16,0
Miralem Sulejmani,200,17,0
Miralem Sulejmani,400,0,0
Miralem Sulejmani,400,1,0
Miralem Sulejmani,400,2,0
Miralem Sulejmani,400,3,0
Miralem Sulejmani,400,4,0
Miralem Sulejmani,400,5,0
Miralem Sulejmani,400,6,0
Miralem Sulejmani,400,7,0
Miralem Sulejmani,400,8,0
Miralem Sulejmani,400,9,0
Miralem Sulejmani,400,10,0
Miralem Sulejmani,400,11,0
Miralem Sulejmani,400,12,0
Miralem Sulejmani,400,13,0
Miralem Sulejmani,400,14,0
Miralem Sulejmani,400,15,0
Miralem Sulejmani,400,16,0
Miralem Sulejmani,400,17,0
Miralem Sulejmani,500,0,0
Miralem Sulejmani,500,1,0
Miralem Sulejmani,500,2,0
Miralem Sulejmani,500,3,0
Miralem Sulejmani,500,4,0
Miralem Sulejmani,500,5,0
Miralem Sulejmani,500,6,0
Miralem Sulejmani,500,7,0
Miralem Sulejmani,500,8,0
Miralem Sulejmani,500,9,0
Miralem Sulejmani,500,10,0
Miralem Sulejmani,500,11,0
Miralem Sulejmani,500,12,0
Miralem Sulejmani,500,13,0
Miralem Sulejmani,500,14,0
Miralem Sulejmani,500,15,0
Miralem Sulejmani,500,16,0
Miralem Sulejmani,500,17,0
Miralem Sulejmani,600,0,0
Miralem Sulejmani,600,1,0
Miralem Sulejmani,600,2,0
Miralem Sulejmani,600,3,0
Miralem Sulejmani,600,4,0
Miralem Sulejmani,600,5,0
Miralem Sulejmani,600,6,0
Miralem Sulejmani,600,7,0
Miralem Sulejmani,600,8,0
Miralem Sulejmani,600,9,0
Miralem Sulejmani,600,10,0
Miralem Sulejmani,600,11,0
Miralem Sulejmani,600,12,0
Miralem Sulejmani,600,13,0
Miralem Sulejmani,600,14,0
Miralem Sulejmani,600,15,0
Miralem Sulejmani,600,16,0
Miralem Sulejmani,600,17,0
Miralem Sulejmani,700,0,0
Miralem Sulejmani,700,1,0
Miralem Sulejmani,700,2,0
Miralem Sulejmani,700,3,0
Miralem Sulejmani,700,4,0
Miralem Sulejmani,700,5,0
Miralem Sulejmani,700,6,0
Miralem Sulejmani,700,7,0
Miralem Sulejmani,700,8,0
Miralem Sulejmani,700,9,0
Miralem Sulejmani,700,10,0
Miralem Sulejmani,700,11,0
Miralem Sulejmani,700,12,0
Miralem Sulejmani,700,13,0
Miralem Sulejmani,700,14,0
Miralem Sulejmani,700,15,0
Miralem Sulejmani,700,16,0
Miralem Sulejmani,700,17,0
Miralem Sulejmani,900,0,0
Miralem Sulejmani,900,1,0
Miralem Sulejmani,900,2,0
Miralem Sulejmani,900,3,0
Miralem Sulejmani,900,4,0
Miralem Sulejmani,900,5,0
Miralem Sulejmani,900,6,0
Miralem Sulejmani,900,7,0
Miralem Sulejmani,900,8,0
Miralem Sulejmani,900,9,0
Miralem Sulejmani,900,10,0
Miralem Sulejmani,900,11,0
Miralem Sulejmani,900,12,0
Miralem Sulejmani,900,13,0
Miralem Sulejmani,900,14,0
Miralem Sulejmani,900,15,0
Miralem Sulejmani,900,16,0
Miralem Sulejmani,900,17,0
Miralem Sulejmani,1000,0,0
Miralem Sulejmani,1000,1,0
Miralem Sulejmani,1000,2,0
Miralem Sulejmani,1000,3,0
Miralem Sulejmani,1000,4,0
Miralem Sulejmani,1000,5,0
Miralem Sulejmani,1000,6,0
Miralem Sulejmani,1000,7,0
Miralem Sulejmani,1000,8,0
Miralem Sulejmani,1000,9,0
Miralem Sulejmani,1000,10,0
Miralem Sulejmani,1000,11,0
Miralem Sulejmani,1000,12,0
Miralem Sulejmani,1000,13,0
Miralem Sulejmani,1000,14,0
Miralem Sulejmani,1000,15,0
Miralem Sulejmani,1000,16,0
Miralem Sulejmani,1000,17,0
Miralem Sulejmani,1100,0,2
Miralem Sulejmani,1100,1,9
Miralem Sulejmani,1100,2,3
Miralem Sulejmani,1100,3,0
Miralem Sulejmani,1100,4,0
Miralem Sulejmani,1100,5,1
Miralem Sulejmani,1100,6,7
Miralem Sulejmani,1100,7,10
Miralem Sulejmani,1100,8,4
Miralem Sulejmani,1100,9,15
Miralem Sulejmani,1100,10,8
Miralem Sulejmani,1100,11,5
Miralem Sulejmani,1100,12,12
Miralem Sulejmani,1100,13,1
Miralem Sulejmani,1100,14,0
Miralem Sulejmani,1100,15,1
Miralem Sulejmani,1100,16,3
Miralem Sulejmani,1100,17,3
Miralem Sulejmani,1200,0,6
Miralem Sulejmani,1200,1,3
Miralem Sulejmani,1200,2,6
Miralem Sulejmani,1200,3,8
Miralem Sulejmani,1200,4,2
Miralem Sulejmani,1200,5,5
Miralem Sulejmani,1200,6,10
Miralem Sulejmani,1200,7,0
Miralem Sulejmani,1200,8,10
Miralem Sulejmani,1200,9,14
Miralem Sulejmani,1200,10,1
Miralem Sulejmani,1200,11,6
Miralem Sulejmani,1200,12,6
Miralem Sulejmani,1200,13,6
Miralem Sulejmani,1200,14,4
Miralem Sulejmani,1200,15,5
Miralem Sulejmani,1200,16,0
Miralem Sulejmani,1200,17,2
Miralem Sulejmani,1400,0,0
Miralem Sulejmani,1400,1,5
Miralem Sulejmani,1400,2,6
Miralem Sulejmani,1400,3,9
Miralem Sulejmani,1400,4,3
Miralem Sulejmani,1400,5,0
Miralem Sulejmani,1400,6,0
Miralem Sulejmani,1400,7,0
Miralem Sulejmani,1400,8,3
Miralem Sulejmani,1400,9,2
Miralem Sulejmani,1400,10,2
Miralem Sulejmani,1400,11,12
Miralem Sulejmani,1400,12,2
Miralem Sulejmani,1400,13,0
Miralem Sulejmani,1400,14,1
Miralem Sulejmani,1400,15,5
Miralem Sulejmani,1400,16,2
Miralem Sulejmani,1400,17,4
Miralem Sulejmani,1500,0,0
Miralem Sulejmani,1500,1,0
Miralem Sulejmani,1500,2,6
Miralem Sulejmani,1500,3,1
Miralem Sulejmani,1500,4,15
Miralem Sulejmani,1500,5,8
Miralem Sulejmani,1500,6,4
Miralem Sulejmani,1500,7,2
Miralem Sulejmani,1500,8,1
Miralem Sulejmani,1500,9,3
Miralem Sulejmani,1500,10,4
Miralem Sulejmani,1500,11,8
Miralem Sulejmani,1500,12,2
Miralem Sulejmani,1500,13,11
Miralem Sulejmani,1500,14,0
Miralem Sulejmani,1500,15,3
Miralem Sulejmani,1500,16,0
Miralem Sulejmani,1500,17,2
Miralem Sulejmani,1600,0,0
Miralem Sulejmani,1600,1,6
Miralem Sulejmani,1600,2,8
Miralem Sulejmani,1600,3,8
Miralem Sulejmani,1600,4,3
Miralem Sulejmani,1600,5,13
Miralem Sulejmani,1600,6,8
Miralem Sulejmani,1600,7,0
Miralem Sulejmani,1600,8,5
Miralem Sulejmani,1600,9,4
Miralem Sulejmani,1600,10,5
Miralem Sulejmani,1600,11,5
Miralem Sulejmani,1600,12,3
Miralem Sulejmani,1600,13,0
Miralem Sulejmani,1600,14,1
Miralem Sulejmani,1600,15,5
Miralem Sulejmani,1600,16,0
Miralem Sulejmani,1600,17,8
Miralem Sulejmani,1700,0,4
Miralem Sulejmani,1700,1,5
Miralem Sulejmani,1700,2,4
Miralem Sulejmani,1700,3,4
Miralem Sulejmani,1700,4,4
Miralem Sulejmani,1700,5,9
Miralem Sulejmani,1700,6,3
Miralem Sulejmani,1700,7,4
Miralem Sulejmani,1700,8,10
Miralem Sulejmani,1700,9,3
Miralem Sulejmani,1700,10,4
Miralem Sulejmani,1700,11,7
Miralem Sulejmani,1700,12,7
Miralem Sulejmani,1700,13,4
Miralem Sulejmani,1700,14,7
Miralem Sulejmani,1700,15,9
Miralem Sulejmani,1700,16,10
Miralem Sulejmani,1700,17,11
Miralem Sulejmani,1900,0,0
Miralem Sulejmani,1900,1,10
Miralem Sulejmani,1900,2,11
Miralem Sulejmani,1900,3,8
Miralem Sulejmani,1900,4,4
Miralem Sulejmani,1900,5,5
Miralem Sulejmani,1900,6,9
Miralem Sulejmani,1900,7,4
Miralem Sulejmani,1900,8,2
Miralem Sulejmani,1900,9,11
Miralem Sulejmani,1900,10,2
Miralem Sulejmani,1900,11,13
Miralem Sulejmani,1900,12,0
Miralem Sulejmani,1900,13,5
Miralem Sulejmani,1900,14,7
Miralem Sulejmani,1900,15,13
Miralem Sulejmani,1900,16,6
Miralem Sulejmani,1900,17,8
Miralem Sulejmani,2000,0,0
Miralem Sulejmani,2000,1,0
Miralem Sulejmani,2000,2,0
Miralem Sulejmani,2000,3,0
Miralem Sulejmani,2000,4,0
Miralem Sulejmani,2000,5,0
Miralem Sulejmani,2000,6,0
Miralem Sulejmani,2000,7,0
Miralem Sulejmani,2000,8,0
Miralem Sulejmani,2000,9,0
Miralem Sulejmani,2000,10,0
Miralem Sulejmani,2000,11,0
Miralem Sulejmani,2000,12,0
Miralem Sulejmani,2000,13,2
Miralem Sulejmani,2000,14,0
Miralem Sulejmani,2000,15,0
Miralem Sulejmani,2000,16,0
Miralem Sulejmani,2000,17,0
Miralem Sulejmani,2100,0,0
Miralem Sulejmani,2100,1,0
Miralem Sulejmani,2100,2,0
Miralem Sulejmani,2100,3,0
Miralem Sulejmani,2100,4,0
Miralem Sulejmani,2100,5,0
Miralem Sulejmani,2100,6,0
Miralem Sulejmani,2100,7,0
Miralem Sulejmani,2100,8,0
Miralem Sulejmani,2100,9,0
Miralem Sulejmani,2100,10,0
Miralem Sulejmani,2100,11,0
Miralem Sulejmani,2100,12,0
Miralem Sulejmani,2100,13,5
Gianluca Gaudino,100,0,0
Gianluca Gaudino,100,1,0
Gianluca Gaudino,100,2,0
Gianluca Gaudino,100,3,0
Gianluca Gaudino,100,4,0
Gianluca Gaudino,100,5,0
Gianluca Gaudino,100,6,0
Gianluca Gaudino,100,7,0
Gianluca Gaudino,100,8,0
Gianluca Gaudino,100,9,0
Gianluca Gaudino,100,10,0
Gianluca Gaudino,100,11,0
Gianluca Gaudino,100,12,0
Gianluca Gaudino,100,13,0
Gianluca Gaudino,100,14,0
Gianluca Gaudino,100,15,0
Gianluca Gaudino,100,16,0
Gianluca Gaudino,100,17,0
Gianluca Gaudino,200,0,0
Gianluca Gaudino,200,1,0
Gianluca Gaudino,200,2,0
Gianluca Gaudino,200,3,0
Gianluca Gaudino,200,4,0
Gianluca Gaudino,200,5,0
Gianluca Gaudino,200,6,0
Gianluca Gaudino,200,7,0
Gianluca Gaudino,200,8,0
Gianluca Gaudino,200,9,0
Gianluca Gaudino,200,10,0
Gianluca Gaudino,200,11,0
Gianluca Gaudino,200,12,0
Gianluca Gaudino,200,13,0
Gianluca Gaudino,200,14,0
Gianluca Gaudino,200,15,0
Gianluca Gaudino,200,16,0
Gianluca Gaudino,200,17,0
Gianluca Gaudino,400,1,0
Gianluca Gaudino,400,2,0
Gianluca Gaudino,400,3,0
Gianluca Gaudino,400,4,0
Gianluca Gaudino,400,5,0
Gianluca Gaudino,400,6,0
Gianluca Gaudino,400,7,0
Gianluca Gaudino,400,8,0
Gianluca Gaudino,400,9,0
Gianluca Gaudino,400,10,0
Gianluca Gaudino,400,11,0
Gianluca Gaudino,400,12,0
Gianluca Gaudino,400,13,0
Gianluca Gaudino,400,14,0
Gianluca Gaudino,400,15,0
Gianluca Gaudino,400,16,0
Gianluca Gaudino,400,17,0
Gianluca Gaudino,400,18,0
Gianluca Gaudino,500,1,0
Gianluca Gaudino,500,2,0
Gianluca Gaudino,500,3,0
Gianluca Gaudino,500,4,0
Gianluca Gaudino,500,5,0
Gianluca Gaudino,500,6,0
Gianluca Gaudino,500,7,0
Gianluca Gaudino,500,8,0
Gianluca Gaudino,500,9,0
Gianluca Gaudino,500,10,0
Gianluca Gaudino,500,11,0
Gianluca Gaudino,500,12,0
Gianluca Gaudino,500,13,0
Gianluca Gaudino,500,14,0
Gianluca Gaudino,500,15,0
Gianluca Gaudino,500,16,0
Gianluca Gaudino,500,17,0
Gianluca Gaudino,500,18,0
Gianluca Gaudino,600,1,0
Gianluca Gaudino,600,2,0
Gianluca Gaudino,600,3,0
Gianluca Gaudino,600,4,0
Gianluca Gaudino,600,5,0
Gianluca Gaudino,600,6,0
Gianluca Gaudino,600,7,0
Gianluca Gaudino,600,8,0
Gianluca Gaudino,600,9,0
Gianluca Gaudino,600,10,0
Gianluca Gaudino,600,11,0
Gianluca Gaudino,600,12,0
Gianluca Gaudino,600,13,0
Gianluca Gaudino,600,14,0
Gianluca Gaudino,600,15,0
Gianluca Gaudino,600,16,0
Gianluca Gaudino,600,17,0
Gianluca Gaudino,600,18,0
Gianluca Gaudino,700,1,0
Gianluca Gaudino,700,2,0
Gianluca Gaudino,700,3,0
Gianluca Gaudino,700,4,0
Gianluca Gaudino,700,5,0
Gianluca Gaudino,700,6,0
Gianluca Gaudino,700,7,0
Gianluca Gaudino,700,8,0
Gianluca Gaudino,700,9,0
Gianluca Gaudino,700,10,0
Gianluca Gaudino,700,11,0
Gianluca Gaudino,700,12,0
Gianluca Gaudino,700,13,0
Gianluca Gaudino,700,14,0
Gianluca Gaudino,700,15,0
Gianluca Gaudino,700,16,0
Gianluca Gaudino,700,17,0
Gianluca Gaudino,700,18,0
Gianluca Gaudino,900,1,0
Gianluca Gaudino,900,2,0
Gianluca Gaudino,900,3,0
Gianluca Gaudino,900,4,0
Gianluca Gaudino,900,5,0
Gianluca Gaudino,900,6,0
Gianluca Gaudino,900,7,0
Gianluca Gaudino,900,8,0
Gianluca Gaudino,900,9,0
Gianluca Gaudino,900,10,0
Gianluca Gaudino,900,11,0
Gianluca Gaudino,900,12,0
Gianluca Gaudino,900,13,0
Gianluca Gaudino,900,14,0
Gianluca Gaudino,900,15,0
Gianluca Gaudino,900,16,0
Gianluca Gaudino,900,17,0
Gianluca Gaudino,900,18,0
Gianluca Gaudino,1000,1,0
Gianluca Gaudino,1000,2,0
Gianluca Gaudino,1000,3,0
Gianluca Gaudino,1000,4,0
Gianluca Gaudino,1000,5,0
Gianluca Gaudino,1000,6,0
Gianluca Gaudino,1000,7,0
Gianluca Gaudino,1000,8,0
Gianluca Gaudino,1000,9,0
Gianluca Gaudino,1000,10,0
Gianluca Gaudino,1000,11,0
Gianluca Gaudino,1000,12,0
Gianluca Gaudino,1000,13,0
Gianluca Gaudino,1000,14,0
Gianluca Gaudino,1000,15,0
Gianluca Gaudino,1000,16,0
Gianluca Gaudino,1000,17,0
Gianluca Gaudino,1000,18,0
Gianluca Gaudino,1100,0,0
Gianluca Gaudino,1100,1,0
Gianluca Gaudino,1100,2,0
Gianluca Gaudino,1100,3,0
Gianluca Gaudino,1100,4,0
Gianluca Gaudino,1100,5,0
Gianluca Gaudino,1100,6,0
Gianluca Gaudino,1100,7,0
Gianluca Gaudino,1100,8,0
Gianluca Gaudino,1100,9,0
Gianluca Gaudino,1100,10,0
Gianluca Gaudino,1100,11,0
Gianluca Gaudino,1100,12,0
Gianluca Gaudino,1100,13,0
Gianluca Gaudino,1100,14,0
Gianluca Gaudino,1100,15,0
Gianluca Gaudino,1100,16,0
Gianluca Gaudino,1100,17,0
Gianluca Gaudino,1200,0,1
Gianluca Gaudino,1200,1,2
Gianluca Gaudino,1200,2,6
Gianluca Gaudino,1200,3,0
Gianluca Gaudino,1200,4,4
Gianluca Gaudino,1200,5,2
Gianluca Gaudino,1200,6,0
Gianluca Gaudino,1200,7,0
Gianluca Gaudino,1200,8,-2
Gianluca Gaudino,1200,9,1
Gianluca Gaudino,1200,10,1
Gianluca Gaudino,1200,11,3
Gianluca Gaudino,1200,12,3
Gianluca Gaudino,1200,13,5
